"location","latitude","longitude"
"MMCA81014","35.40796","-120.54667"
"Mustang Bayou C619","29.308561","-95.19991"
"MMFRA1001","39.396446","-121.14401"
"Lincoln","46.955997","-112.655396"
"San Luis Obispo - Hi","35.25651","-120.6693"
"MMNPS1026","40.946808","-123.63649"
"GBUAPCD EBAM @ Bento","37.81713","-118.47532"
"Youngstown - Laird A","41.23172","-80.80116"
"Charlestown State Pa","38.393833","-85.66417"
"MMNPS1026","40.946926","-123.636444"
"MMFRA1001","39.4398","-121.07114"
"EBAM8 - Broadway W","38.8303","-122.722"
"Hidden Valley School","38.473595","-122.70078"
"Jackson","33.3422","-81.7886"
"PM2.5 Mammoth Lakes","37.645706","-118.96644"
"MMCA81027","41.796272","-123.375305"
"Unit0269","38.97924","-105.353"
"Rochester Near-road","43.14502","-77.55761"
"WARE","42.2983","-72.3344"
"Unit0269","38.979267","-105.353004"
"Lone Pine EBAM","36.60769","-118.06215"
"Mobile-Goldendale","45.815765","-120.81369"
"PM2.5 Mammoth Lakes","37.645824","-118.96661"
"MMCA81033","38.80425","-123.01823"
NULL,"38.56111","-121.50716"
"GBUAPCD EBAM @ June","37.784397","-119.07375"
"MMCA81015","38.610935","-122.86886"
"MMCA82023","38.560886","-121.50752"
"MMCA82021","38.54561","-119.47885"
"Miami East","40.08455","-84.11412"
"Pacific","38.4902","-90.7052"
"Reubens-ID","46.3349","-116.5358"
"Mobile_Plain","47.768566","-120.664536"
"Freedom 7 Elementary","28.3108","-80.6156"
"MMCA81033","38.56113","-121.50712"
"Unit1029","41.72853","-122.52159"
"Canton","40.800716","-81.373"
"Lake City","30.1783","-82.6192"
"MMCA81033","38.560833","-121.50712"
"MMCA81014","35.4081","-120.54669"
"MMCA81046","38.50766","-122.479"
"GBUAPCD EBAM @ Crowl","37.56672","-118.74201"
"Marysville-7th Ave","48.055","-122.1758"
"WWTP BAM","40.866226","-96.13744"
"Unit1019","36.1383","-118.61722"
"MMFRA1001","39.43975","-121.07111"
"CHICOPEE","42.1944","-72.5556"
"Frisco C31","33.1325","-96.7861"
"IS52","40.8161","-73.9022"
"Unit153","48.97123","-115.19518"
"MMCA81036","38.753136","-122.62208"
"Jonesport","44.531883","-67.59588"
"ClarksvilleWC","36.611412","-87.38467"
"MMCA81032","38.21145","-122.13297"
"GBUAPCD EBAM @ Bridg","38.257626","-119.21857"
"MMCA81033","34.390095","-119.5064"
"GBUAPCD EBAM @ June","37.784344","-119.073555"
"Jackson Mobile","43.48256","-110.74526"
"Hillcrest HS","37.25607","-93.29969"
"GBUAPCD EBAM @ Coso","36.049416","-117.94377"
"San Luis Rio Colorad","32.4667","-114.76876"
"MMCA81012","40.639618","-122.23835"
"Plain_Mobile","47.768566","-120.6645"
"Holbrook","39.82","-80.2897"
"Unit1029","41.72853","-122.52153"
"MMCA81033","38.560886","-121.50713"
"MMCA81027","41.79635","-123.37528"
"Lone Pine EBAM","36.60727","-118.054726"
"Lamstein Lane","26.687607","-80.21962"
"MMCA81033","38.560852","-121.50707"
"DETROIT - SWHS (GHIB","42.3042","-83.1072"
"NR","40.66284","-111.901794"
"GBUAPCD EBAM @ June","37.784504","-119.07365"
"CHARLESTON","38.346256","-81.62116"
"GBUAPCD EBAM @ Lone","36.60899","-118.057816"
"Unit1029","41.728607","-122.521614"
"Paradise - Airport","39.708454","-121.61731"
"MMCA81014","35.40799","-120.546585"
"MMCA81051","35.527145","-120.52877"
"Plain_Mobile","47.76847","-120.6645"
"MMNPS1031","40.800854","-124.15836"
"South Bend-Shields D","41.696667","-86.21472"
"Houston North Loop C","29.81453","-95.38769"
"Unionville","43.61","-83.36"
"Galveston Airport C1","29.2631","-94.8564"
"GBUAPCD EBAM @ Bridg","37.56675","-118.742"
"Coleville EBAM","38.54565","-119.47883"
"GBUAPCD EBAM @ Bento","37.817764","-118.475876"
"PM2.5 Woodfords EBAM","38.765537","-119.807434"
"CHI_SP","41.9136","-87.7239"
"MMCA81036","38.75319","-122.62221"
"GBUAPCD EBAM @ Lee V","37.95683","-119.12096"
"Unit1019","36.13839","-118.61715"
"Leavenworth_Mobile","47.55857","-120.67269"
"LLCHD BAM","40.8125","-96.6831"
"Lone Pine EBAM","36.60726","-118.05464"
"Lebanon","40.338516","-76.39479"
"CEDARS","36.0603","-86.2861"
"MMNPS1031","40.800842","-124.15845"
"Pride","30.7008","-91.0561"
"MMNPS1027","40.552082","-124.125786"
"Boise Eastman","43.61638","-116.20382"
"MMNPS1031","40.80069","-124.15851"
"COMBS","33.2192","-111.5608"
"GBUAPCD EBAM @ Alpin","38.766193","-119.80754"
"GBUAPCD EBAM @ Lee V","37.956917","-119.12106"
"MMNPS1031","40.800743","-124.15851"
"MMCA81006","41.839188","-122.851265"
"Newport_Mobile","48.186462","-117.04913"
"Elizabeth Trailer","40.64144","-74.20837"
"Brewster Mobile","48.09868","-119.7796"
"GBUAPCD EBAM 1","37.956905","-119.12093"
"Michigan City-4th St","41.7169","-86.9075"
"Unit1029","41.728554","-122.52159"
"MMCA81046","38.507572","-122.479"
"St. Philips","38.006413","-87.718414"
"Pryor","36.229088","-95.268906"
"Soddy Daisy","35.14","-85.1697"
"Port Manatee","27.63861","-82.547775"
"Placerville","38.7272","-120.8181"
"Edgar Evins","36.0388","-85.7331"
"Wallisville Road C617","29.821388","-94.99"
"Mobile-Goldendale","45.8158","-120.81369"
"MON","39.988842","-75.20721"
"MMCA81026","41.528107","-122.3645"
"GBUAPCD EBAM @ Crowl","37.566654","-118.74201"
"MMCA81006","41.83907","-122.851135"
"GBUAPCD EBAM @ Lone","36.60902","-118.05784"
"PM2.5 Woodfords EBAM","38.765614","-119.80741"
"Cornwall","41.8331","-73.3033"
"GBUAPCD EBAM @ Woodf","38.76559","-119.807434"
"JOHNSTON","35.59095","-78.4622"
"Coleville EBAM","38.545662","-119.478806"
"Austin Northwest C3","30.3542","-97.76"
"Foley West","39.045856","-90.84919"
"Manteca","37.8027","-121.2208"
"GBUAPCD EBAM @ Lee V","37.95693","-119.12098"
"Twin Falls 1405 TEOM","42.56509","-114.49472"
"Bar Harbor - Cadilla","44.351665","-68.22722"
"Cle Elum_Mobile","47.197514","-120.95836"
"Colfax","39.1003","-120.9528"
"Norristown","40.1122","-75.3092"
"TakomaRec","38.9701","-77.016716"
"MMCA82003","38.247326","-119.22005"
"Aldino","39.5633","-76.2039"
"MMNPS1026","40.94657","-123.63666"
"Corcoran","36.10222","-119.566"
"Unit153","46.926834","-114.09616"
"Osceola National For","30.1972","-82.445"
"FIVCO","38.4592","-82.6339"
"Portola","39.808334","-120.471664"
"MMNPS1031","40.800755","-124.15849"
"Mobile-Goldendale","45.81579","-120.81369"
"WEIRTON","40.46012","-80.57678"
"MMCA81001","38.684376","-120.988266"
"Texarkana New Boston","33.43549","-94.07567"
"GBUAPCD EBAM @ Bridg","38.257786","-119.21827"
"Unit0269","38.97926","-105.353035"
"Speedwell","36.47","-83.83"
"GBUAPCD EBAM @ June","37.78441","-119.073685"
"MMCA81033","38.560833","-121.50707"
"MMNPS1031","40.800724","-124.15853"
"Huntsville Capshaw","34.7727","-86.7561"
"Lander SLAMS","42.842228","-108.735565"
"GBUAPCD EBAM @ Alpin","38.76626","-119.80767"
"Unit0269","38.979282","-105.35302"
"Mobile-Goldendale","45.815758","-120.81362"
"WEST ALTON","38.8725","-90.22639"
"GBUAPCD EBAM @ Lee V","37.360725","-118.33089"
"United Ave","33.7206","-84.3578"
"MMFRA1001","39.48247","-121.22124"
"GBUAPCD EBAM @ Alpin","38.766212","-119.807625"
"Unit1019","36.138367","-118.617134"
"Red Lake Nation","47.87816","-95.029175"
"LEHI","33.4745","-111.8051"
"Willits Justice Cent","39.411743","-123.35266"
"Tillamook Jr High Sc","45.454723","-123.82"
"Greenville-ESC","34.8439","-82.4146"
"GBUAPCD EBAM @ Lee V","37.36078","-118.330864"
"MMCA81046","38.507607","-122.47891"
"South DeKalb","33.6906","-84.2731"
"Laureles Fire Statio","36.56927","-121.755295"
"MMCA81026","41.528095","-122.36448"
"MMCA81051","35.527122","-120.52879"
"MMCA82003","38.247334","-119.219986"
"GBUAPCD EBAM @ Bridg","38.257603","-119.218544"
"HERNANDO","34.820557","-89.98778"
"MUNRO STREET","27.955133","-82.46953"
"Underhill","44.52839","-72.86897"
"Albany","42.6425","-73.7547"
"San Antonio Northwes","29.515","-98.62"
"Santa Rosa Fire Stat","38.43832","-122.67109"
NULL,"42.1941","-122.7086"
"Loretto","35.116867","-87.41972"
"Concord","37.9383","-122.025"
"GBUAPCD EBAM @ Lee V","37.95696","-119.121"
"Unit386","35.687042","-105.89559"
"MIDAIR","36.6081","-83.7369"
"GBUAPCD EBAM @ June","37.784504","-119.0736"
"RT","36.139706","-115.17565"
"Austin North Interst","30.35386","-97.69166"
"Thomas Jefferson Sch","29.9219","-93.9139"
"Leavenworth_Mobile","47.558624","-120.67274"
"Hidden Valley School","38.473564","-122.70083"
"Liberty","39.303055","-94.37639"
"Londonderry - Moose","42.862537","-71.38017"
"MMCA81033","38.560833","-121.50699"
"Lone Pine EBAM","36.607677","-118.06211"
"MMFRA1001","39.48249","-121.22124"
"MMCA81033","38.804214","-123.01819"
"SETRPC Mauriceville","30.18","-93.8731"
"MMCA81008","38.67387","-120.94342"
"Hartford-Huntley","41.771442","-72.679924"
"Unit1027","36.135868","-118.81096"
"Bee Ridge","27.2906","-82.5072"
"MMCA81011","32.792095","-115.563065"
"Bloomington - Binfor","39.15937","-86.504745"
"Unit153","48.971214","-115.19499"
"TIDEWATER COMM. COLL","36.90118","-76.43808"
"MMCA81016","41.30427","-123.537186"
"Credit Union","44.0874","-103.27377"
"MMFRA1001","39.439728","-121.07111"
"Rexburg Neph","43.809486","-111.800476"
"Gonzales","36.5123","-121.334946"
"Boston - Roxbury","42.3294","-71.0825"
"PUBLIC HEALTH","41.9767","-91.6878"
"Pico Rivera","34.010284","-118.06848"
"GBUAPCD EBAM @ Lone","36.60901","-118.05788"
"Carrabassett Valley","45.08029","-70.21188"
"MMNPS1017","41.426773","-122.38117"
"Leavenworth_Mobile","47.558517","-120.67275"
"MMNPS1027","40.551987","-124.125854"
"Killeen C1047","31.088001","-97.67973"
"Unit0269","38.97926","-105.35301"
"MONTG","32.41281","-86.2634"
"Duncanville Middle S","33.09538","-87.48151"
"Joliet","41.526886","-88.11647"
"Kinsman","41.454235","-80.591034"
"Lima","40.771","-84.0539"
"San Diego - Kearny V","32.845467","-117.12389"
"Mobile_Newport","48.186462","-117.04903"
"GBUAPCD EBAM @ Bento","37.81774","-118.47594"
"ODOT Ironton","38.508114","-82.6593"
"PM2.5 Mammoth Lakes","37.64576","-118.966545"
"Unit1029","41.72851","-122.52157"
"MMCA81036","38.753136","-122.62216"
"Holiday","28.1953","-82.7578"
"Lone Pine EBAM","36.607635","-118.06215"
"Navajo Lake","36.8097","-107.6517"
"MMMT10005","46.955997","-112.655396"
"Big Sur Ranger Stati","36.247807","-121.78132"
"MMNPS1027","41.758186","-124.20387"
"Lone Pine EBAM","36.60726","-118.054665"
"Maryland Heights","38.7108","-90.4758"
"Pinedale","42.9288","-109.788"
"Palatka","29.686666","-81.65639"
"GBUAPCD EBAM @ Alpin","38.76626","-119.807495"
"Unit328","35.67153","-105.95565"
"Grand Canyon ozone b","36.060444","-112.107025"
"Paso Robles - Santa","35.6317","-120.69"
"Lynnwood-212th","47.8064","-122.3167"
"MMFRA1001","39.396435","-121.14397"
"Lone Pine EBAM","36.6077","-118.062126"
"MMNPS1027","40.102695","-123.793884"
"Unit0269","38.97928","-105.35303"
"Wampanoag Laboratory","41.3306","-70.788895"
"Chester BAM","40.3019","-121.235"
"Leavenworth-Evans St","47.5988","-120.6647"
"Firearms Training","38.23158","-85.82675"
"Erie","42.1428","-80.0372"
"NewCastle","43.8814","-104.1919"
"Mobile_Cle Elum","47.19762","-120.95808"
"MMCA81015","38.610947","-122.86884"
"Preston PM25 BAM","42.082222","-111.86417"
"Ft McD Yuma Frank-AZ","33.6292","-111.6769"
"Northampton","36.511707","-77.65539"
"PM2.5 Mammoth Lakes","37.64576","-118.9664"
"MMNPS1026","40.946815","-123.63651"
"GBUAPCD EBAM @ Coso","36.049446","-117.94381"
"Cle Elum_Mobile","47.19745","-120.95831"
"Lone Pine EBAM","36.60767","-118.06217"
"MMCA81027","41.796337","-123.375305"
NULL,"34.6649","-120.11736"
"GBUAPCD EBAM @ Woodf","38.765656","-119.80747"
"Yakima-4th Ave","46.59495","-120.51228"
"GBUAPCD EBAM @ Lee V","37.36078","-118.33084"
"Coleville EBAM","38.545586","-119.47883"
"Palisade Ozone","39.1306","-108.3139"
"Unit1027","36.13588","-118.81096"
"Quincy","39.9372","-120.9378"
"Eliza Howell- Roadwa","42.38599","-83.26632"
"Ft. Worth Northwest","32.805817","-97.35657"
"GBUAPCD EBAM @ Bento","37.81726","-118.47534"
"Sandcut","39.558525","-87.31288"
"Hattiesburg","31.323996","-89.29222"
"McAlester","34.906082","-95.79413"
"GBUAPCD EBAM @ Alpin","38.766224","-119.80765"
"MMCA81017","39.035088","-120.12483"
"MMNPS1026","40.946815","-123.63647"
"Albemarle HS","38.07657","-78.50397"
"MMCA81033","34.390156","-119.50655"
"MMCA82003","38.24726","-119.22005"
"GBUAPCD EBAM @ Lee V","37.360672","-118.33078"
"Lindon - Provo","40.3414","-111.7136"
"State College","40.8114","-77.8769"
"Ellyson Industrial P","30.525","-87.2044"
"MMCA81039","35.5035","-119.27254"
"MMCA81033","34.39018","-119.50647"
"Coleville EBAM","38.545597","-119.47885"
"GBUAPCD EBAM @ Lee V","37.956863","-119.12098"
"Unit153","48.97116","-115.1951"
"GBUAPCD EBAM @ Bento","37.81726","-118.47532"
"MMCA81001","38.568428","-121.49321"
"Italy C1044","32.1772","-96.8711"
"MMCA81006","38.76586","-120.59607"
"MMCA81033","38.804302","-123.01825"
"WEST OLIVE","42.92374","-86.19651"
"MMCA81024","41.04713","-123.6752"
"Foley","39.04512","-90.86633"
"Brighton Township","40.6847","-80.3597"
"Abington","41.8402","-72.01"
"GBUAPCD EBAM @ Bridg","38.25745","-119.21867"
"Seattle-Duwamish","47.559975","-122.338264"
"MMCA81026","41.52802","-122.36437"
"MMCA81014","35.408054","-120.54661"
"Lone Pine EBAM","36.60728","-118.054726"
"Mobile-Goldendale","45.815777","-120.81371"
"Unit1029","41.72852","-122.52153"
"LOUDONMS","35.7197","-84.3417"
"MMCA81016","41.30426","-123.537186"
"Conyers","33.5856","-84.0667"
"Galleria","41.50466","-81.690186"
"Mark Twain SP","39.4751","-91.78899"
"MMNPS1017","41.426792","-122.38113"
"Elkhart-Prairie St.","41.656944","-85.96833"
"Rincon Valley School","38.481857","-122.670654"
"Springfield Fire St1","39.92882","-83.80949"
"MMFRA1001","39.075794","-121.63416"
"Cayce City Hall","33.969147","-81.06629"
"GBUAPCD EBAM @ Bridg","38.257774","-119.218376"
"MMCA81014","35.407864","-120.54662"
"Baker City - Forest","44.78822","-117.8446"
"MMCA81014","35.407864","-120.546715"
"MMNPS1026","40.94686","-123.63649"
"MMCA81042","38.510727","-122.80595"
"Chaco Culture Nation","36.035","-107.90417"
"Unit153","48.971256","-115.19503"
"Unit153","48.971104","-115.19492"
"GBUAPCD EBAM @ Lone","36.60977","-118.05515"
"Coleville EBAM","38.545662","-119.47878"
"Lauritzen Farm","40.873264","-96.18331"
"MMCA82003","38.247272","-119.22005"
"Harlingen Teege C102","26.200277","-97.7125"
"MMCA81023","38.219967","-122.26704"
"Carpinteria","34.4028","-119.4575"
"Redwash","40.204433","-109.35321"
"Savannah","39.9544","-94.849"
"GBUAPCD EBAM @ Coso","36.049458","-117.943855"
"Homestead NHP","40.28506","-96.82431"
"Coleville EBAM","38.54564","-119.478874"
"Plain_Mobile","47.768566","-120.66445"
"Colbert-Greenbluff","47.808228","-117.34327"
"North Bend-North Ben","47.4902","-121.7727"
"Reno4","39.52192","-119.79544"
"Eastwood","39.78563","-84.13437"
"New Haven - Criscuol","41.3011","-72.9028"
"Unit153","48.971188","-115.195145"
"7004","37.20586","-107.25412"
"MMCA81006","41.839134","-122.85123"
"Cle Elum_Mobile","47.19762","-120.958206"
"ALTON","38.8903","-90.1481"
"PM2.5 Mammoth Lakes","37.64579","-118.966545"
"GBUAPCD EBAM @ June","37.784428","-119.07375"
"Cle Elum_Mobile","47.197556","-120.95836"
"MMFRA1001","39.39649","-121.14401"
"MMCA81033","34.390156","-119.50651"
"MMNPS1031","40.80068","-124.15858"
"MMCA82037","38.585346","-121.52201"
"Buick NE","37.65214","-91.11689"
"Marietta","39.432095","-81.4604"
"Coleville EBAM","38.545586","-119.478874"
"MMCA81006","41.839348","-122.851524"
"Cle Elum_Mobile","47.197586","-120.95827"
"MMCA81014","35.407948","-120.546646"
"MMCA81006","41.839176","-122.85124"
"GBUAPCD EBAM @ Lee V","37.956917","-119.12098"
"Bridgeport-Edison","41.195","-73.1635"
"MMCA81036","38.7531","-122.622314"
"Dover","39.155","-75.51806"
"Houston North Waysid","29.8281","-95.2842"
"Taft NCore","39.12886","-84.50404"
"Kenner","30.0411","-90.2728"
"Eagle Mountain Lake","32.9881","-97.4764"
"MMCA82003","38.24729","-119.22003"
"Mobile-Goldendale","45.815746","-120.813644"
"Seabrook Friendship Park C45","29.583048","-95.01554"
"South Phoenix","33.4033","-112.0731"
"Cle Elum_Mobile","47.197567","-120.95816"
"Bellingham Pacific","48.760036","-122.45647"
"MMNPS1027","40.102703","-123.7939"
"MMCA81014","35.408012","-120.54669"
"Polson-MT","47.6925","-114.0122"
"GBUAPCD EBAM @ June","37.78441","-119.07365"
"MMCA81033","38.560898","-121.50712"
"Woodstock","43.945","-71.7008"
"Cle Elum_Mobile","47.197556","-120.958206"
"MMCA81036","38.75316","-122.62208"
"MMCA81010","40.50526","-122.54337"
"Sylva Mobile Monitor","35.36701","-83.22123"
"MMFRA1001","39.07574","-121.6341"
"MMCA81015","38.610966","-122.86882"
"GBUAPCD EBAM @ Bridg","38.25772","-119.21842"
"Dayton-W Main","46.318","-117.985"
"GBUAPCD EBAM @ Bridg","38.257614","-119.21857"
"LaPorte-E. Lincolnwa","41.629166","-86.68444"
"Plain_Mobile","47.768578","-120.66451"
"MMCA81051","35.5272","-120.52877"
"PITTAGCT","35.641277","-77.36012"
"MMCA81030","38.933167","-119.971886"
"Crescent City","41.75613","-124.20347"
"Mobile_WhiteSalmon","45.732414","-121.49229"
"GBUAPCD EBAM @ Lee V","37.360714","-118.330826"
"MMNPS1031","40.800743","-124.158424"
"GBUAPCD EBAM @ Alpin","38.766247","-119.80756"
"Mobile-Goldendale","45.815765","-120.81367"
"MMCA81001","38.684265","-120.98829"
"MMCA82003","38.24739","-119.219986"
"Unit1019","36.138367","-118.61703"
"Unit153","48.97114","-115.19502"
"Chelmsford","42.6267","-71.3622"
"Evansville-Buena Vis","38.01325","-87.57793"
"Coffeeville","34.0026","-89.799"
"GBUAPCD EBAM @ June","37.784416","-119.07358"
"GBUAPCD EBAM @ Lee V","37.956745","-119.12098"
"MMCA81036","38.7531","-122.62214"
"Mobile_Newport","48.18639","-117.048874"
"Liberty High School","35.987907","-115.14885"
"PM2.5 Mammoth Lakes","37.645725","-118.96659"
"Garrison Arena","33.183018","-80.03071"
"PM2.5 Mammoth Lakes","37.64579","-118.96666"
"Mobile-Goldendale","45.81581","-120.81371"
"MMCA81046","38.507626","-122.47902"
"Jackson - Clinton","38.342606","-120.76443"
"Taylorsville Liledou","35.9138","-81.191"
"MMCA81010","40.548626","-122.17383"
"Southport DRR","33.942223","-78.019165"
"MMFRA1001","39.075825","-121.634186"
"MMNPS1026","40.946815","-123.636536"
"PM2.5 Mammoth Lakes","37.64578","-118.96657"
"MMCA81014","35.407936","-120.54674"
"MMCA81014","35.4078","-120.546646"
"Barr School","41.46307","-82.11426"
"High School","33.508","-111.8378"
"MMCA81044","41.047485","-123.677086"
"Preble County","39.83562","-84.72049"
"City Park","29.9933","-90.1014"
"MMCA81024","38.56125","-121.50907"
"MMCA81024","41.047035","-123.675156"
"MMCA81015","38.610912","-122.86895"
NULL,"38.56075","-121.50711"
"GBUAPCD EBAM @ Lee V","37.95697","-119.120895"
"GBUAPCD EBAM @ June","37.784462","-119.07365"
"MMCA81016","41.304237","-123.537186"
"MMCA81044","41.047466","-123.67705"
"MMNPS1027","40.10262","-123.793816"
"GBUAPCD EBAM @ Coso","36.049446","-117.94383"
"GBUAPCD EBAM @ Crowl","37.56676","-118.74206"
"Cle Elum_Mobile","47.19764","-120.958206"
"Santa Barbara","34.4278","-119.6903"
"MMCA81012","40.639565","-122.23824"
"Muscogee Nation","35.901325","-96.01275"
"East Liverpool","40.631973","-80.547295"
"Lynchburg Ferry C101","29.7644","-95.0781"
"MBARD Office - Monte","36.572723","-121.80492"
"ELDOSPGS","37.70097","-94.03474"
"La Habra","33.92506","-117.95258"
"MMNPS1027","40.102673","-123.79386"
"Calaveras Lake C59","29.2753","-98.3117"
"BELLFNT2","39.7739","-75.4964"
"Unit153","48.97117","-115.195076"
"GBUAPCD EBAM @ Alpin","38.766193","-119.807434"
"Yoder","41.918224","-104.29533"
"GBUAPCD EBAM @ June","37.784363","-119.07362"
"Pee Dee","34.2856","-79.7447"
"NORMAL","40.5169","-88.9975"
"Delta","38.739212","-108.07312"
"GBUAPCD EBAM @ Woodf","38.765625","-119.807434"
"Hart Miller Island","39.2572","-76.3446"
"GBUAPCD EBAM @ June","37.78431","-119.07365"
"Platteville Atmosphe","40.18161","-104.72613"
"Inglefield","38.113888","-87.53667"
"FLOR","40.4447","-80.42"
"Coleville EBAM","38.545662","-119.47883"
"Anacortes-Bartholome","48.4654","-122.56"
"MMCA81036","38.7531","-122.6221"
"SAND ISLAND 2 - ANUE","21.3039","-157.8711"
"MMCA81030","38.93322","-119.971794"
"Cle Elum_Mobile","47.196945","-120.95874"
"MMCA81009","39.403828","-120.19571"
"Jersey City","40.73169","-74.06657"
"MMCA81036","38.753094","-122.6221"
"Mobile_Cle Elum","47.197586","-120.95818"
"Glide Fire Dept","43.2994","-123.0979"
"GBUAPCD EBAM @ Bento","37.817783","-118.4759"
"GBUAPCD EBAM @ June","37.784416","-119.07375"
"PM2.5 Woodfords EBAM","38.76555","-119.80739"
"MMCA81041","39.472095","-121.57494"
"Indian Springs","36.569332","-115.67665"
"Cle Elum_Mobile","47.19752","-120.958206"
"Nogales ITN","31.291294","-110.95151"
"Unit153","48.971214","-115.195114"
"Middletown-CVH-Shed","41.55","-72.626"
"Fort Laramie Nationa","42.209167","-104.548615"
"Unit153","48.971188","-115.19513"
"MMCA81029","41.304623","-123.54456"
"MMCA81011","32.79214","-115.563065"
"Grand Teton NP - Sci","43.67083","-110.5994"
"Pennsuco","25.8975","-80.38"
"GBUAPCD EBAM @ Woodf","38.765625","-119.807495"
"MMCA81006","41.839222","-122.85129"
"MMCA81008","38.71376","-120.59104"
"Fort Collins - CSU -","40.5764","-105.0794"
"MMNPS1027","40.10275","-123.793884"
"MMCA81033","38.804203","-123.01819"
"BOSTON-KENMORE","42.3489","-71.0977"
"PM2.5 Woodfords EBAM","38.765625","-119.807365"
"Unit1029","41.72852","-122.52159"
"GBUAPCD EBAM @ Lee V","37.957184","-119.120636"
"GBUAPCD EBAM @ June","37.784332","-119.073685"
"Unit386","35.687035","-105.8956"
"Crater Lake Rim","42.910942","-122.14512"
"Lee Vining","37.96207","-119.12028"
"Coleville EBAM","38.545597","-119.47883"
